name,domain,kovrr_sic,country_code
Ashby L Dalton Cpa,,87,US_DC
Jcv Inc,,73,US_SD
Glenn Hooyer,,73,US_SD
Morissette Melinda M,,80,US_ME
J & C Hunt,,49,US_DE
Ardel Knutson,,73,US_SD
Robin Demag,,73,US_VT
S & D Inc,,75,US_ME
White Harvest Guitars,,76,US_HI
Lakeside Chiropractic,,80,US_NH
Kr Lavigne Landscape Cons,,78,US_NH
Sara Petrasso Ph D,,73,US_DC
Robert D Hille Dds,,80,US_SD
Billie Baros Baros,,73,US_WY
Crumpton & Hansen,,81,US_HI
Oliver Marine Group LLC,,87,US_RI
Thoth Systems,,73,US_VT
Watson Paula M CPA,,87,US_WY
South Shore Greenhouse,,52,US_MT
W V Mine Tools & Service Inc,,35,US_WV
Tudor Risk Services Captive Management,,87,US_VT
Michelle C Mwalimu,,87,US_DC
Charde J Jones,,87,US_DC
Dawn White,,73,US_WV
United Triumph Chr,,86,US_DC
John Henry Jacobs,,73,US_NH
Hunter Roger D,,81,US_WV
Ocean Art LLC,,73,US_WV
Manger Allison,,81,US_DC
Fred Vancuren,,73,US_MT
Barbara's Plush Puppy Grooming,,75,US_WY
Flaherty Consulting LLC,,87,US_VT
Doran Farm,,21,US_MT
Network Design Consulting,,87,US_WV
Diamond Event Professionals,,72,US_MT
Donald Miville,,73,US_ME
Custer County Historical Society Aka 1881 Courthouse Museum,,86,US_SD
Warren Community Gardening,,86,US_RI
Browne Frederick A MD,,80,US_RI
Sabatino Enterprises LLC,,73,US_WV
District Cross Fit,,79,US_DC
No Tent Termite Control,,73,US_HI
Hawaii Korean Fishermans Associates,,73,US_HI
Caliber Properties,,65,US_NH
Final Cut Stump Grinding And Tree Service Inc,,78,US_ND
Kenneth E Stear,,73,US_WV
Church of Nazarene,,86,US_ME
Believe In Faith C Enterprises,,73,US_HI
Jason D Macomber,,73,US_ME
Maplewood Baptist Church,,86,US_WV
O Ted Schmidt Reming,,81,US_ME
Energylinksinc,,73,US_MT
Washington Dc Youth Rugby,,79,US_DC
Roman Thomas J,,81,US_DE
Catherine Erstad,,73,US_ND
Nainoa Group,,86,US_HI
Bobs Shop,,76,US_NH
Professional Real Estate Group,,65,US_NH
Strategic Technology Assssmnt,,87,US_DC
Bowden Angela Real Estate Res,,65,US_DE
Check-Rite,,73,US_MT
Home Radon Detection CO,,17,US_ME
Blue Rocks Baseball Club,,79,US_DE
Maine Theatre Guild,,73,US_ME
Kamen Cardiology,,80,US_DE
Luxurious Landscapes,,78,US_NH
Haute Habitat,,65,US_MT
Brown Carol A CPA,,87,US_NH
Lisa Rene' Salon,,72,US_ND
Save Certified Inc,,73,US_RI
Keith Garness,,73,US_SD
Maureen Richard,,73,US_NH
Who Did The Decorating,,73,US_SD
Usi New England,,64,US_RI
Terry F Cicchetto,,73,US_DE
E S P Business Network Inc,,73,US_DE
Total Lawn Care Ri LLC,,78,US_RI
Winmark Inc,,87,US_DC
Krysia Designs,,73,US_VT
Sicliff Travel,,47,US_DC
Green Lawn Care & Roll Off Service,,78,US_WY
Pinnacle Health Service,,80,US_WY
Ala Moana Hair Salon,,72,US_HI
Pine Tree Waste Services,,49,US_ME
Danny Casto,,73,US_WV
Nawoc Ltd Partnership,,73,US_MT
Rent Masters,,65,US_HI
Matthew Marron Cpa,,87,US_DE
Jesse P Goode,,81,US_DC
Brad Ingegneri,,87,US_RI
Fishbein J Ronald,,81,US_RI
Crime Scene Investigations - Wv,,73,US_WV
Exterior Energy,,76,US_NH
Kohler Accounting,,87,US_WY
Downeast Snacks,,73,US_ME
West Gorham Union Church,,86,US_ME
Livingston Consultants,,87,US_ME
Richard A Aversa,,73,US_DE
Keaau Housing Foundation Inc,,65,US_HI
Weiser Steven J MD,,80,US_ND
Paul Blais Jr Tree Service,,78,US_RI
Matthews Seacoast Landscaping,,78,US_NH
Greg Schmidt,,73,US_ND
Edwards Tiffany L,,80,US_DE
Prm Healthcare Consulting Serv,,87,US_RI
Craig Grant Grant,,73,US_WY
Medical Center Plano Partner,,80,US_DE
totalcoaching,,80,BE
Njn Ventures,,87,US_DE
Faithful Cleaning Services,,73,US_DC
Lynch Christina M,,80,US_NH
Designs For Ortho,,73,US_RI
Connie Tofte,,73,US_ND
Christa A Fairchild,,73,US_DC
Sandra L Beaudoin,,73,US_ND
Susan M Ota,,73,US_HI
Loot Jesse L MD,,80,US_WV
Norm The Handy Man,,72,US_RI
Schick Vadim,,81,US_DC
Jeremy Miller,,81,US_NH
Manuel Neto Md,,80,US_ND
Carousel Hair Salon,,72,US_RI
Michael Roberts,,73,US_NH
Horowitz & Klein LLC,,87,US_RI
Kotten Enterprises Inc,,87,US_SD
Sangha Consulting LLC,,87,US_WV
Todd Petersen,,73,US_ND
oma administracao de imoveis e corretagem,,65,BR
Atlantic Environmental Services,,73,US_ME
Milton Mills Small Engine Rpr,,76,US_NH
Keeley Margaret A,,81,US_DC
S T Al-Farra Md,,80,US_MT
Rice Lock,,76,US_VT
Davey T Brad,,81,US_DE
Spring Fever Farm,,75,US_NH
Value Rite Pest Control,,73,US_DE
Delaware Handyman Service,,72,US_DE
Ervin James Kolda,,73,US_SD
Maridel Soriano,,79,US_HI
Joyce M Sinford,,73,US_ME
Gosline & Reitman Dispute,,81,US_ME
Rodney C Wilson,,87,US_ND
Charles Edin Law Office,,81,US_ND
Ken Abrames Ltd,,73,US_RI
Mc Namara Robin,,80,US_RI
Darlene Thorsness,,73,US_ND
Csc Executive Coaching,,73,US_NH
Pellenz Law Firm Pc,,81,US_NH
Mulder David MD,,80,US_SD
Danielle L Brown,,73,US_WV
sinouhe immobilier,,65,FR
Magliulo Anthony F MD,,80,US_HI
Min April,,81,US_WV
Priestley Marketing Group,,87,US_NH
Ramos Grounds,,78,US_HI
John T Lally,,87,US_RI
Metro Towing & Recovery,,75,US_VT
Reedy Ralph D,,86,US_WV
Tractor Will Travel,,47,US_ME
Heiss Susan,,81,US_WY
Atk Tactical Systems Company LLC,,80,US_WV
Risc Group,,73,US_WV
Perry Engineering Inc,,87,US_RI
Zapata Enterprises LLC,,73,US_RI
Parise Arthur D,,81,US_RI
H & J Greene Corp,,73,US_NH
Angels Gardening,,78,US_NH
H J Marshall Assoc,,87,US_NH
Abadilla Arvin MD,,80,US_WY
Military Vtrans Affirs Sd Department,,86,US_SD
Taylors Trash Container Service,,49,US_WV
Corballis Emergency Medicine Research Fund,,80,US_DE
Forest Parks & Rec Department,,79,US_VT
Glacier Center For Families,,83,US_MT
Kathy A Reber,,73,US_SD
Heads R Us,,72,US_DE
Kay Jacks & Associates LLC,,87,US_DC
Van Dyke Paul,,80,US_WV
Twomey James F,,81,US_ND
aaaaaaaaaaaaaaaaaa2126216,,65,BR
Ellen Hall Consultant,,87,US_DC
Emergency 24 Hour 7 Day Locksm,,76,US_DC
Billy Ann Merila,,73,US_MT
Glorious Church-God in Christ,,86,US_DE
Tim Fodness Business,,87,US_SD
Foxcroft Development Co LLC,,65,US_WV
Vicki O'neal,,73,US_WY
Basil C Kollias,,81,US_DE
On The Green Companies Inc,,78,US_RI
Cline Janell,,87,US_WY
Admiral's Asphalt Maintenance LLC,,73,US_WV
Ocean State Claim Service Inc,,73,US_RI
Sauchuck Benita,,80,US_WV
Acts Fellowship Inc,,86,US_MT
Newburgh Associates,,87,US_ME
Singularity LLC,,87,US_DC
Randy's Camera Repair,,38,US_HI
Lamoriello Francine,,81,US_DC
C K Fitness Studio LLC,,79,US_WV
Venables Cleaners,,72,US_DE
Elijah Emerson,,81,US_VT
Violette Maryann Cardello Esq,,81,US_RI
Williams Rick Piano Tuning,,76,US_MT
Cronin Kathleen M DPM,,73,US_WV
Adele Benjamin,,73,US_MT
Jks Consulting LLC,,87,US_WV
Delmarva Tree,,78,US_DE
Berg Enterprises Inc,,87,US_SD
Churchill Charon Langdon,,73,US_ME
Smith Electric,,73,US_MT
Parks David,,73,US_RI
Beauchamp George R MD,,80,US_DC
Sos Yard & Tree Care,,78,US_ND
Sur Salon,,72,US_RI
Seize & Squeeze LLC,,87,US_MT
Scott Muncy,,73,US_WY
Rick's Maintenance,,73,US_DE
massachusetts correctional institution – norfolk,,80,ES
Carson Hill Outdoor Recreation And Entertainment,,79,US_ME
Arktos Outfitters,,73,US_ME
Taxidermy Unlimited,,76,US_SD
Robinswon's Truck Service,,76,US_ME
Solution Center,,73,US_NH
John's Consulting,,87,US_WY
Envirologic LLC,,87,US_NH
North Central Regl Educ,,73,US_WV
Angelovska Angela,,81,US_DC
Gary Ray Saddle Co,,73,US_WY
Michele Buzderewicz,,73,US_NH
Judicial Services Hawaii,,81,US_HI
Rhoades Martha MD,,80,US_MT
Sodak Supper Club,,58,US_SD
Chaney Brooks,,65,US_HI
David M Cousins,,73,US_ME
Hideaway At Crystal Lake,,73,US_ME
Suh Semo MD,,80,US_HI
Eddie Thornton,,73,US_WV
123 Safety,,73,US_WV
Ashley Hill Consulting Pc,,87,US_VT
Orleans County Babe Ruth Association Inc,,86,US_VT
Terry W Mackey Pc,,81,US_WY
Soggy Biscut Kennel,,75,US_SD
Institute For Spiritual Devmnt,,86,US_VT
Cameron Wellness Center,,79,US_WV
Donald W Blake,,73,US_WV
Universal Screening Studio,,72,US_NH
Robert Thurston,,87,US_DC
Wirthwein Ronald,,81,US_WY
James Emerson,,73,US_ME
Teton Automotive Finance,,73,US_WY
Gladstone Enterprises,,87,US_DE
The Potts Family Mineral Partnership Llp,,73,US_ND
South Dakota State University Foundation,,86,US_SD
Thomson Desson,,79,US_DC
David Copp-Allstate Agent,,64,US_MT
Movie Gallery Department 3889,,73,US_WV
Pasha Investigation Corporation,,73,US_DC
World Reuse Prepair & Recyclin,,76,US_VT
M Layman Consulting LLC,,87,US_NH
Jlw Consulting LLC,,87,US_RI
Tag New Media,,73,US_VT
Horace Mann Insurance Co,,64,US_SD
Jehovah's Witnesses,,86,US_RI
Pvm Billing & Receivables,,73,US_DE
Tml Hawaii LLC,,73,US_HI
Teton Village Realty,,65,US_WY
Right Hand(Y) Man,,76,US_NH
Marijcke K Christianson,,73,US_HI
Theodore Su Chong,,73,US_HI
Bruce W Bergstrom Cpa,,87,US_WY
spinnovation ltd.,,73,PL
Computer Health Spa LLC,,79,US_RI
Clemenson Sobolik Farm,,13,US_ND
St Vii Weslande,,73,US_RI
Taylor Consulting Group LLC,,87,US_MT
Roscoe LLC,,73,US_MT
Bernardy Insurance Agency Inc,,64,US_ND
Htm Contractors Inc,,78,US_HI
Inside Lines Ltd,,73,US_RI
Delight Shear,,72,US_MT
Lotito Consulting,,87,US_DC
Levi Gossard Gossard,,73,US_WY
eastbiz corporation,,73,ES
Sleep Well Inc,,80,US_ME
Smith Pond Kennel,,75,US_NH
Finnegans Arcade,,79,US_WV
Hulme Randall K,,81,US_DC
Capsey Creations,,73,US_VT
Ernst Joseph,,81,US_HI
Auto Buylow Consulting Hawa LLC,,87,US_HI
For Hills Pump N Pak,,73,US_SD
Electronics Hospital,,76,US_VT
Maria Gliozzi,,87,US_DC
Csmg International,,79,US_SD
West Warwick Lodge 1697 B P O Elks,,86,US_RI
Jeffrey S Gardiner,,73,US_RI
Just Us,,78,US_ME
Wee Raymond MD,,80,US_HI
Oglebay Institute,,86,US_WV
Farnsworth Sue,,81,US_WV
Richard Speich,,73,US_ME
Helena Imaging LLC,,87,US_MT
Strikis Silvija A,,81,US_DC
Arnetta Woodson,,73,US_DE
Lee R Mcbrayer,,73,US_WV
Hi Country Marketing LLC,,87,US_MT
God Can Christian Center,,86,US_HI
Xlnt Properties L L C,,65,US_MT
Stevens Dennis C MD,,73,US_SD
Edward W Keenan,,73,US_WV
Must Be 21 To Enter,,79,US_WV
Hill Services Church,,86,US_DC
S&R Marketing LLC,,87,US_ME
K T D Business Support Service,,87,US_DE
Cohen Joel MD,,80,US_DC
Biss Roger T MD,,80,US_MT
Donaldson Abigail A MD,,80,US_RI
Arundel Janitorial Services,,73,US_ME
Xpress Rent A Car,,75,US_SD
Lake Champlain Computer Service,,50,US_VT
Geez Louise Studio,,72,US_RI
Marvin Barbara M,,81,US_DC
Bryan Boggs,,73,US_ME
Nafi Lincoln House,,87,US_RI
Rex's Barber Shop,,72,US_WV
Mermiack Valley Assistance Program Inc,,80,US_NH
24 Hour A Day Locksmith,,76,US_DC
Cook Janet C,,81,US_DC
Feder Semo Clark & Bard Pc,,81,US_DC
Worland Congregation-Jehovah,,86,US_WY
Melinda Aldentaler,,73,US_SD
Trinity Baptist Church,,86,US_WV
Flathead Lawn & Landscape LLC,,78,US_MT
Chad Stewart,,87,US_MT
Stephanie Dills Consulting,,87,US_MT
Stylin Net,,72,US_MT
Battle S G,,81,US_DC
Nt Sales,,87,US_MT
Vincent L Duck,,13,US_SD
Tinkers Sharpening Service,,76,US_SD
Knight Allen CPA,,87,US_WY
Berkoff Law Firm Pc,,81,US_MT
Kavemon Welding & Fabrication,,76,US_MT
Flat Cemetery,,65,US_ME
Rubin Ruth,,80,US_VT
Almahayni Eyad DDS,,80,US_NH
Walter P Vierra,,81,US_HI
Comegys Sanitation,,76,US_DE
Hammie's,,49,US_ME
Horizon House-Delaware Inc,,80,US_DE
Beecham Jackson B MD,,80,US_NH
Warwick Tree Service Inc,,78,US_RI
Helen Froehlich Revocable Trust,,29,US_ND
Peggy Bruce Law,,81,US_DE
Lam Valerie J,,81,US_HI
Spacecrafters Inc,,73,US_DC
Spizzuoco John,,73,US_ME
Hazlett George,,81,US_WV
Lang Stephen B,,81,US_RI
Marina Old Warren,,44,US_RI
Naphtali LLC,,73,US_HI
David B Kantola,,73,US_MT
Lee's Hair Studio,,72,US_HI
Jennifer Vachon,,73,US_NH
Wesley F Ellis Notary Public,,73,US_ME
Strings Towing & Repair,,75,US_SD
Precision Cycle Works,,76,US_DC
Hale Kipa,,83,US_HI
David A Schwarz,,73,US_ND
Scott Sewell,,73,US_SD
Greg Peltzer,,73,US_MT
Peggy Toeckes,,87,US_MT
Jason M Holt Law Office,,81,US_RI
Trumpet Of God Ministries,,86,US_DC
Allard K Steveb,,73,US_NH
serit itum,,73,NO
Lowann S Krueger,,73,US_ND
M Wettengel Photography,,72,US_NH
Ivey Smith & Ramirez,,81,US_DC
Cs Specialties LLC,,73,US_ND
The Law Office Of Tricia C Marlar LLC,,81,US_RI
Diane Cluff,,73,US_ME
Jim Giguere,,73,US_ME
Tristar Investigation,,73,US_HI
Ideas Saas Solutions LLC,,73,US_DE
Valet Cleaning Service,,73,US_DE
Kirschner & Gartrell,,81,US_DC
Florea Pam,,80,US_ME
Don Maintenance Inc,,73,US_HI
lmc records,,79,ES
Rocket Welding Co,,76,US_HI
Raymond T And Ann T Mancini Family Foundation,,86,US_RI
Zitterell Kristen J DDS,,80,US_RI
Art Phillips Conservation LLC,,76,US_VT
fenwick medical ctr,,80,US_DE
Edgar M Morgan,,78,US_WV
Varnes Kelly J,,81,US_MT
Chulyk Susan,,72,US_ME
Midcoast Regional,,83,US_ME
Robert N Lee Attorney At Law,,81,US_ND
priory hospital,,80,ES
Gary R Mainville,,73,US_RI
Spencers Outsourcing Solutions,,73,US_ME
Slettedahl Enterprises LLC,,73,US_SD
Robinson Todd A CPA,,87,US_WV
Bailey Thomas J DDS,,80,US_NH
Sawyer's Sanitation Service,,76,US_DE
Lyle Saulter,,73,US_MT
Liza's Nail & Spa,,50,US_NH
Melvin Spaeth Attorney,,81,US_DC
Canders Diving Service,,73,US_ME
Fireside Creations,,73,US_WV
Alb Ventures LLC,,65,US_DE
Jonathan M Landy,,81,US_DC
Robert Pratt,,73,US_WV
Michael L Labbe,,73,US_ME
Symposia On Enviromental Biogeochemistry,,86,US_DC
Hart To Heart Grooming,,75,US_MT
S Chardel Enterprises Inc,,87,US_ME
giesecke & devrient,,73,DE
E & F Wrecker Service Inc,,75,US_WY
Collette O D David P,,80,US_VT
Jakeco Enterprises LLC,,87,US_MT
Rahill Law Offices LLC,,81,US_RI
Cliff's Natural Resources,,87,US_WV
Fresh Tv,,76,US_DC
Liu Kermin,,81,US_RI
Cindy Shannon,,73,US_WV
Mariposa Consulting LLC,,87,US_DC
Ralph M Ostermiller,,73,US_MT
G M Lawncare Landscapi,,78,US_VT
First National Marketing,,87,US_RI
Kauai Home Inspection,,73,US_HI
Morse J Attorney Law Corp,,81,US_HI
London Village Chapel,,86,US_DE
A&T Fiberglass Repair,,76,US_MT
Mutual Of New York Insurance,,64,US_WV
Washington Oliphant Services,,87,US_DC
Your Travel-Link,,47,US_WV
Garnet Girl LLC,,87,US_DE
Ace Ina Overseas Holdings Inc,,87,US_DE
Golden Nails,,72,US_DC
Dan Widmer,,76,US_ND
Clear Horizon Stables Inc,,75,US_MT
Regnier Global Solutions LLC,,87,US_SD
Bridges Realty,,65,US_NH
MT Dept-Fish Wildlife Parks,,79,US_MT
Signature Decor & Design,,73,US_ND
Antoinette A Harrow,,73,US_DE
Dick Morgenstern,,73,US_MT
Church Of Jesus Christ Of Lds,,86,US_SD
All G And H Towing And Recovery LLC,,75,US_HI
Roberts Daniel H,,81,US_ME
Contactually Inc,,73,US_DC
Azure LLC,,87,US_DC
First Class Property Management LLC,,65,US_ND
Henry Kathryn A,,80,US_DC
Miller David R,,81,US_ME
Jalapeno's Inc,,73,US_RI
Roger M Chisholm Jr,,73,US_ME
Roser Patricia A CPA,,87,US_WY
Girlfriends & Sister Chic,,73,US_WV
Bosek Law Firm,,81,US_DC
Roberts Family Mem Fund,,86,US_MT
Deer Bridgette Buffalo Creek A,,65,US_WV
Tufte Cathy CPA,,87,US_ND
Green Acres Nursery Inc,,78,US_ND
T-M Tree Service,,78,US_ND
C & P Enterprises,,87,US_DE
Merrimack River Golf Club,,79,US_NH
The Raising Star Enterprise,,87,US_ME
Parent Paul E OD,,80,US_RI
Perry John K CPA,,87,US_RI
Sjc Associates LLC,,87,US_MT
Kevin Burke,,73,US_NH
Porur Evalappa Sathesh MD,,80,US_VT
Linda Torre,,73,US_NH
1995 Property Management Inc,,87,US_DE
Handwriting Analysis New Hampshire,,73,US_NH
Faith Renewal Fellowship Chr,,86,US_NH
Diamond Property LLC,,65,US_VT
Stanley S Adkins,,87,US_WV
C&C Appraisal,,65,US_RI
Daniel L Clark,,73,US_SD
24 Hour A Day Locksmith,,76,US_DC
Mililani Town Assn,,79,US_HI
Jerel F Roxann M Gulke,,73,US_ND
Celtic Air Inc,,73,US_VT
Central Montana CO-OP,,65,US_MT
Harada Arlette S,,81,US_HI
Youngs Steven W DO,,80,US_NH
Condo Spurgeon & June,,73,US_NH
Oakland Machining & Weld Inc,,76,US_ME
Moments That Be Poetry,,73,US_NH
Radiator Womm Lp 105.9,,50,US_VT
Robert G Hovatter,,73,US_WV
Evans Investigations,,73,US_ND
Players Choice Ent Systems,,73,US_NH
Sayler J M Associates Bookkeeping Service,,87,US_WV
Domenic Computer Consulting,,87,US_DE
Husk Web Solutions LLC,,73,US_NH
Bentenshu Hawaii Kyokai,,86,US_HI
Fairway Enterprises Inc,,87,US_HI
Hawaii Kai Educational Foundation,,86,US_HI
Theodore Smith,,78,US_DC
Susans Hair Salon,,57,US_DC
Light Up Maine,,73,US_ME
Suedes Car Club,,79,US_ND
Lynette K Elijah,,73,US_ND
Edward Labudde,,73,US_MT
Nook,,73,US_MT
Chesterton LLC,,73,US_DC
Edge Salon,,72,US_MT
Dynamic Energy,,87,US_WV
The Wodell Group LLC,,73,US_NH
K C R Ranch,,29,US_MT
D Marshall Enterprises LLC,,87,US_DE
Shari L Fleishman,,81,US_DC
Noble R Gooden Jr,,73,US_DE
Med Center One Cmnty Kidney,,80,US_ND
Consulting In Asset Protection,,87,US_HI
Gail Arita-Chong,,72,US_HI
Pamela J Marple,,81,US_DC
Fragile Matthew B,,81,US_WV
Carl H Cather Iii,,81,US_WV
Order Of Eastern Star,,86,US_ME
Heather I Ducharme,,73,US_NH
Lorin & Billie Byrd,,76,US_MT
Center A,,73,US_VT
Core Choices Consulting,,87,US_ME
Katya E Wallery,,73,US_MT
Fouss Auction & Appraisal,,73,US_WV
William D Iverson Lawyer,,81,US_DC
Sitelines Inc,,78,US_VT
Decor & You,,73,US_DE
Evonne L Lopez,,73,US_ND
Our Lady Of Fatima Mass S,,86,US_VT
Wayne Drake,,73,US_RI
Temple Masonic,,86,US_SD
Midwest Sharpening,,76,US_ND
Hauck Dolly B,,81,US_DC
West Virginia Automobile Adjustment,,73,US_WV
Peterson Law Office,,81,US_ND
Carver Snappy Lobster Company,,91,US_ME
B Wells,,87,US_DE
St Joseph Hospital,,80,US_ND
Robert D Iverson,,75,US_ND
Mc Gibben Bookkeeping Inc,,87,US_MT
Thomas Watson,,73,US_ME
Rotary Club Of Belfast Maine,,79,US_ME
Lorraine M Robidoux Cpa,,73,US_RI
Elena Bradunas,,73,US_HI
Nicholas Strait,,73,US_ME
Carrier-Damon Melissa,,80,US_SD
Richard G Nikituk,,73,US_DE
Better Than New Detailing,,75,US_ND
Mas & Map Enterprises LLC,,87,US_NH
Enright Landscaping,,78,US_NH
Wolfe's Stratagies,,87,US_DE
Jr Sales Inc,,73,US_ND
Art of Tint,,75,US_WV
North Hawaii Internal Medicine LLC,,80,US_HI
Robinson Dustin E MD,,80,US_WV
Linda Q Thompson,,73,US_VT
Kathleen A Wadsworth,,73,US_ME
Clean Rite,,73,US_MT
Ian Kirby,,87,US_RI
Joann Heser,,73,US_MT
Eternal Beauty,,72,US_WY
Mattoch Ian,,81,US_HI
Autism Management Service,,87,US_HI
Netta Raymond & Voni,,73,US_DE
ds online,,73,DK
Tomblin Jr Caudle,,73,US_WV
Wayside United Methodist Church,,86,US_WV
Scott Henry,,73,US_ME
Mega Oppertunities,,73,US_NH
Theron A Miller,,87,US_MT
Curt's Upholstery,,76,US_SD
Duke Mj Welding Mac,,76,US_NH
V Clinton,,73,US_MT
All Seams Fine,,76,US_VT
Field Charles D DDS,,80,US_MT
Rock Timothy M CPA,,73,US_MT
Mark D Ann M Copenhaver,,76,US_WY
Virginia Container Corp,,76,US_DE
Von Puter Repair,,76,US_HI
Bestow,,73,US_HI
Red River Dairy,,59,US_ND
Auto Salon,,75,US_RI
Systems Resources Corp,,87,US_DC
Capitol Officials Association,,86,US_DE
Dba Entertainment LLC,,79,US_DE
Score-Ace Volunteers Of Ri,,87,US_RI
Sts,,73,US_ND
Decorating Solutions,,73,US_ME
United Christian Fellowship,,86,US_MT
Straub Richard MD,,80,US_NH
Qrc Consulting LLC,,87,US_NH
Mario Rocco Entertainment,,79,US_DE
Kellmeyer Fred,,64,US_WV
Helping Hands Massage Center,,72,US_VT
Avera Clinic of Ellendale,,80,US_ND
Creativity Coffee Marketing LLC,,87,US_NH
Thomas Hayes & Sons,,75,US_ME
The Law Office Of William T Burdin,,81,US_NH
Mary Lee Interiors,,73,US_ND
Mary Jane Coronis,,73,US_NH
Usa New System,,73,US_RI
Bt Americas Inc Manpower,,73,US_ME
Back To Nature Body Therapy,,72,US_HI
Trinity Lutheran Church,,86,US_SD
Dr Donald H Moore Md,,80,US_WV
Cano's Barber Shop,,72,US_ME
Janice Williams,,73,US_SD
Jack Schelldorf Ranch,,29,US_WY
Belle's Bazaar,,73,US_VT
Hollye R Mann,,81,US_DC
Breast And Cervical Cancer Screening Program,,80,US_WV
70 & Ski Club LLC,,79,US_RI
Active Now Wellness Center,,79,US_HI
Geo Wash U Theater,,75,US_DC
Wizard's Cleaning Inc,,73,US_ND
Matthew I Pezzanite,,73,US_WV
Absolute Pest Control,,73,US_DE
Whittakers Lawn Care,,78,US_DE
Tedco Consulting LLC,,87,US_RI
Jason D Wolla,,73,US_ND
Hawaii 5-0 Security,,87,US_HI
Sonlight Industries,,73,US_ND
Karl Kleaning,,73,US_MT
Midwest Consulting Inc,,87,US_SD
Handmaids-the Holy Child Jesus,,86,US_DC
Lepre Michael G,,81,US_DC
Wysocki Enterprises LLC,,87,US_WY
Howard Sloan Legal Search,,73,US_DC
Martin John,,73,US_SD
Battle Inc,,76,US_DC
Catherine K Bowsher,,73,US_WV
Clemens Repair,,76,US_ND
Jeffrey West MD,,80,US_DE
LA Oficina LLC,,73,US_DC
Upholstery Etc,,76,US_WV
Mainella John,,73,US_NH
Longmaid Kate PhD,,80,US_VT
footprints reflexology therapy,,80,US_RI
Donald M Mackay,,73,US_ND
Field Research Service,,87,US_MT
Chilean Delagations To Oas,,73,US_DC
Jason Stith,,17,US_HI
North American Energy Service,,87,US_DC
Design Matrix,,73,US_WV
Foundation Symbral,,87,US_DC
Iris C Dupris,,73,US_SD
I E I,,73,US_WV
James E Payne,,73,US_VT
Willis Cheryl,,80,US_ME
Richland County Title LLC,,86,US_MT
Solution Plus Programs,,79,US_WV
Marvin Chapel United Methodist,,86,US_WV
Riverside Congregational Churc,,86,US_ME
Hallmarquardt Express Unlimited,,72,US_MT
dour music festival,,79,BE
24 Hour Emergency Locksmith,,76,US_DC
Loughran Alice E,,81,US_DC
Spotloe Karen L,,80,US_WV
Debs Cleaning Service,,76,US_DE
Glenn R Baron,,73,US_NH
A-Pro Home Inspection Service,,73,US_RI
Audio-Visual Legal Service Inc,,81,US_DC
Bethany Beach Home Owners Assn,,86,US_DE
manhattan clinic,,80,US_MT
Michael Wright,,73,US_NH
Interphase Medical Equipment,,80,US_DE
Personal Benefit Service,,72,US_DC
Myalil Johnson,,81,US_DC
Troy Tieszen,,73,US_ND
Myrtle Miss Guynn,,73,US_WV
Ampitheater Affiliates Inc,,79,US_SD
Strategic Solutions International,,87,US_DE
Robert Defrank,,27,US_WV
Estrada Miguel A,,81,US_DC
National Association Of Black Health Counselors (Nabhc),,83,US_DC
Aaron Plaza C O D,,73,US_NH
Mdh Financial Group Inc,,87,US_ME
kanz property brokers,,65,ZA
Nonprofit Empowerment Resources Inc,,87,US_MT
Chem-Dry Sheridan,,72,US_WY
Pta Nh Garrison Pta,,86,US_NH
Hoekman Katherine,,81,US_DC
Safilo Usa,,73,US_ME
jademy,,73,RO
Shoot Roosters,,79,US_SD
Aspire Creative Marketing Inc,,87,US_NH
John K White,,73,US_WV
Xyops Corporation,,73,US_WY
Club Aka 555,,73,US_DC
Grace United Methodist Church Of Westerly,,86,US_RI
Phipps Roxanne M,,80,US_SD
Washington Photocopy,,73,US_DC
D & D Rubbish Service,,49,US_HI
Wyatt Internet Sales Inc,,73,US_WV
Atlantic Mosquito & Tick CO,,49,US_ME
Center For Kids First In Sports,,86,US_ME
Stephen Strout,,73,US_ME
Third Congregational Church,,86,US_VT
A Morgan Support,,73,US_WV
Olson Brothers,,73,US_ND
Alkinoos Vourlekis Md,,80,US_DC
Creekside Ideal Weight Loss,,80,US_WV
smallsteps,,73,RO
amp'd highlights,,78,US_RI
Jim's Pallet Recycling LLC,,76,US_WV
Car Wash Guys,,75,US_MT
Teago Community Hall Assn Inc,,86,US_VT
Simpson's Pool Service,,73,US_ME
Reynolds Tommy R MD,,80,US_SD
Metropolitan Bureau Cllctns,,73,US_MT
James Patrick Dunleavy Attorney,,81,US_ME
Hamilton & Hamilton Consulting,,87,US_WY
Polak Made LLC,,73,US_WV
Sherry Forbes,,73,US_DE
Tajima Mark S DDS,,80,US_HI
First Baptist Church-Houlton,,86,US_ME
Wuoris Carpet Steam Cleaning,,72,US_ND
Chris A Pedorella Dds,,80,US_RI
Majella Global Technology,,73,US_ME
Better Bodies,,72,US_MT
Mullen James J,,81,US_RI
Antowine,,73,US_DC
Bud's Welding,,76,US_SD
Friendship Baptist Church,,86,US_WY
American Cancer Society New England Division Inc,,87,US_VT
